organism,MAG,12C,13C,GC,shift,M_light,M_HeavyMax,M_Lab,EAF,MAG_taxa_combined,contig_taxa,taxa
day7_DO_0_12C_cell_enriched_000000091735,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000091946,day7-DO-0-12C-cell-enriched_bin_3,1.7021431636615163,1.7032478090149699,0.5153,0.0011046453534535594,307.9465888,317.66415815854,308.14643789359684,0.020337215740573886,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),,S_M55B182 sp021736525 (NCBI: C_Spirochaetia)
day7_DO_0_12C_cell_enriched_000000092263,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000092331,day7-DO-0-12C-cell-enriched_bin_28,1.701856929250056,1.702152097903907,0.5034000000000001,0.0002951686538510412,307.94068639999995,317.66419062411995,307.99409537716394,0.00543173302211097,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000092481,day7-DO-0-12C-cell-enriched_bin_14,1.6962507175806532,1.6951711011032562,0.40659999999999996,-0.0010796164773969608,307.89267359999997,317.66445471388,307.6967084633352,-0.0198313393576115,G_UBA6244 (NCBI: O_Bacteroidales),,G_UBA6244 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000092530,,,,,,,,,,,S_Synechococcus sp. PROS-7-1,S_Synechococcus sp. PROS-7-1
day7_DO_0_12C_cell_enriched_000000092626,day7-DO-0-12C-cell-enriched_bin_42,1.6978180652671258,1.6966919950042845,0.41259999999999997,-0.0011260702628412833,307.89564959999996,317.66443834468,307.691439183015,-0.02067207805593606,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000092911,day7-DO-0-12C-cell-enriched_bin_31,1.6961467775783519,1.7080185082495274,0.3873,0.011871730671175529,307.88310079999997,317.66450736814,310.03804711668755,0.2178623112370521,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000093065,day7-DO-0-12C-cell-enriched_bin_42,1.697823315619325,1.6968546579050734,0.43170000000000003,-0.0009686577142515862,307.9051232,317.66438623606,307.72945434794605,-0.017800192612631265,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000093113,day7-DO-0-12C-cell-enriched_bin_42,1.6979582229520196,1.6970858286934218,0.4464,-0.0008723942585977529,307.9124144,317.66434613152,307.75421202561733,-0.01604239874711937,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000093575,day7-DO-0-12C-cell-enriched_bin_3,1.7008199267348936,1.7004878849408624,0.46159999999999995,-0.00033204179403112377,307.9199536,317.66430466288,307.85984006757707,-0.0061005120432923825,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),,S_M55B182 sp021736525 (NCBI: C_Spirochaetia)
day7_DO_0_12C_cell_enriched_000000093713,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000093829,day7-DO-0-12C-cell-enriched_bin_3,1.7024624107837503,1.7034781499498015,0.5224,0.0010157391660512438,307.95011039999997,317.66413878832,308.13384249672157,0.0187039195036426,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),,S_M55B182 sp021736525 (NCBI: C_Spirochaetia)
day7_DO_0_12C_cell_enriched_000000093835,day7-DO-0-12C-cell-enriched_bin_31,1.6963506350798263,1.7080943087976992,0.38539999999999996,0.011743673717872882,307.8821584,317.66451255172,310.0135972293514,0.21546486101550757,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000093843,day7-DO-0-12C-cell-enriched_bin_46,1.6965993775320747,1.7081857352949086,0.3975,0.011586357762833899,307.88815999999997,317.6644795405,309.99077916863934,0.21268271377172798,G_CAITKP01 (NCBI: F_Helicobacteraceae),,G_CAITKP01 (NCBI: F_Helicobacteraceae)
day7_DO_0_12C_cell_enriched_000000093903,unbinned,1.7037638996658406,1.7052073735657551,0.5347,0.0014434738999145047,307.9562112,317.66410523146,308.21711985833633,0.02657727354552244,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_12C_cell_enriched_000000093983,day7-DO-0-12C-cell-enriched_bin_42,1.697350538191821,1.6965439133659814,0.45899999999999996,-0.0008066248258395969,307.918664,317.6643117562,307.7723330959627,-0.014848148667217877,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000094021,day7-DO-0-12C-cell-enriched_bin_42,1.6971881232563788,1.696749960339041,0.45770000000000005,-0.000438162917337781,307.91801919999995,317.66431530285996,307.8385240304635,-0.008065812094104965,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000094367,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000094499,day7-DO-0-12C-cell-enriched_bin_31,1.6962262911608028,1.7078467161035467,0.3796,0.011620424942743846,307.87928159999996,317.66452837527993,309.9884860746048,0.21315418469718403,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000094680,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_12C_cell_enriched_000000095219,day7-DO-0-12C-cell-enriched_bin_42,1.697141559065748,1.6967592205448936,0.42200000000000004,-0.0003823385208543417,307.900312,317.6644126996,307.8309470438289,-0.00702513749069167,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000095234,day7-DO-0-12C-cell-enriched_bin_42,1.6984369631885086,1.6976530210848477,0.43420000000000003,-0.0007839421036608396,307.9063632,317.66437941556,307.76424384713073,-0.014402525330577454,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000095354,day7-DO-0-12C-cell-enriched_bin_28,1.7019660217667538,1.7031411435141632,0.5329,0.0011751217474094133,307.95531839999995,317.66411014221995,308.16794602432026,0.021657157921863405,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000095502,day7-DO-0-12C-cell-enriched_bin_42,1.6973830534353391,1.6973812156637123,0.4279,-1.8377716268780375e-06,307.90323839999996,317.66439660322,307.90290503044366,-3.377314832077522e-05,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000095891,day7-DO-0-12C-cell-enriched_bin_42,1.6985412496753962,1.6983915444253523,0.45649999999999996,-0.00014970525004387447,307.917424,317.6643185767,307.8902849152344,-0.0027534417335247966,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000095906,day7-DO-0-12C-cell-enriched_bin_42,1.6983830245359337,1.6981182052243904,0.4473,-0.0002648193115433184,307.9128608,317.66434367614,307.8648496796376,-0.0048687574548708975,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000096020,day7-DO-0-12C-cell-enriched_bin_51,1.7090749803888317,1.7095703503144164,0.6335000000000001,0.0004953699255847432,308.00521599999996,317.66383568529994,308.094490328324,0.009140258691575648,F_JAIOPI01 (NCBI: P_Lentisphaerae),,F_JAIOPI01 (NCBI: P_Lentisphaerae)
day7_DO_0_12C_cell_enriched_000000096026,day7-DO-0-12C-cell-enriched_bin_35,1.6955292835538762,1.6968218142076517,0.3685,0.0012925306537754366,307.87377599999996,317.66455865829994,308.10847338731935,0.023704882500338757,G_Sulfurovum (NCBI: C_Epsilonproteobacteria),,G_Sulfurovum (NCBI: C_Epsilonproteobacteria)
day7_DO_0_12C_cell_enriched_000000096224,day7-DO-0-12C-cell-enriched_bin_28,1.7006475010496849,1.7000438402217286,0.4763,-0.000603660827956265,307.9272448,317.66426455834,307.81794312788304,-0.011100632282711279,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000096276,,,,,,,,,,,CL_Terrabacteria group,CL_Terrabacteria group
day7_DO_0_12C_cell_enriched_000000096425,day7-DO-0-12C-cell-enriched_bin_28,1.7022207588015679,1.703469291945524,0.5294,0.001248533143956232,307.95358239999996,317.66411969091996,308.17945807002593,0.023002400212245006,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000096458,unbinned,1.6980930889563326,1.699800394655348,0.4429,0.001707305699015338,307.9106784,317.66435568022,308.22025957634355,0.03138723984348729,,SK_Bacteria,SK_Bacteria
day7_DO_0_12C_cell_enriched_000000096982,day7-DO-0-12C-cell-enriched_bin_42,1.6967606476875876,1.6962862614945498,0.4266,-0.0004743861930378568,307.9025936,317.66440014988,307.81650913110127,-0.008720503672907507,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000097063,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000097279,day7-DO-0-12C-cell-enriched_bin_31,1.6964491470953922,1.7082368012759106,0.3851,0.011787654180518414,307.88200959999995,317.66451337018,310.0213054720758,0.21625581344793082,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000097283,day7-DO-0-12C-cell-enriched_bin_28,1.7013699542817926,1.6995247855660107,0.47350000000000003,-0.0018451687157818863,307.92585599999995,317.66427219729997,307.59190443653097,-0.03391111827642592,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000097462,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000097772,day7-DO-0-12C-cell-enriched_bin_14,1.6965616025961119,1.696417793839756,0.4226,-0.00014380875635588986,307.9006096,317.66441106268,307.8745104570746,-0.0026433475460475825,G_UBA6244 (NCBI: O_Bacteroidales),,G_UBA6244 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000097819,unbinned,1.713022713869757,1.7101629508529845,0.6273,-0.0028597630167723764,308.00214079999995,317.66385260013993,307.48795431302875,-0.0526275972171998,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000097985,day7-DO-0-12C-cell-enriched_bin_28,1.7011768751025298,1.7009326273977898,0.4772,-0.0002442477047399638,307.92769119999997,317.66426210296,307.8834802582089,-0.004490251819864628,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000098296,day7-DO-0-12C-cell-enriched_bin_28,1.7021934163710224,1.7028825000252987,0.5178,0.0006890836542763346,307.94782879999997,317.66415133803997,308.0724925504029,0.01268776794788081,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000098643,unbinned,1.710049933099284,1.7092897896984316,0.6420999999999999,-0.0007601434008523977,308.00948159999996,317.66381222277994,307.8725666653502,-0.014024119952402984,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_12C_cell_enriched_000000098752,day7-DO-0-12C-cell-enriched_bin_28,1.702819452694581,1.704130086307432,0.5403,0.0013106336128509977,307.9589888,317.66408995354,308.1960200374939,0.024151965492608014,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000098818,,,,,,,,,,,CL_Terrabacteria group,CL_Terrabacteria group
day7_DO_0_12C_cell_enriched_000000098819,unbinned,1.696918535821705,1.7082982783355434,0.4204,0.011379742513838442,307.8995184,317.66441706472,309.964330095766,0.2091027154426039,,S_Thiomicrorhabdus sp.,S_Thiomicrorhabdus sp.
day7_DO_0_12C_cell_enriched_000000099067,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000099159,day7-DO-0-12C-cell-enriched_bin_31,1.6961194541173112,1.7081154733095116,0.4031,0.011996019192200391,307.8909376,317.66446426258,310.0685351669569,0.22032982141752855,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000099393,day7-DO-0-12C-cell-enriched_bin_31,1.6961768495768115,1.7077882482868592,0.3448,0.011611398710047682,307.8620208,317.66462331663996,309.9695302098128,0.21260579180223732,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000099482,unbinned,1.708763206200787,1.7091812509169109,0.634,0.0004180447161239442,308.00546399999996,317.66383432119994,308.0808167793056,0.00771511464952204,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000099539,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000099650,day7-DO-0-12C-cell-enriched_bin_51,1.7080838900304522,1.7092627590336136,0.6334000000000001,0.0011788690031613314,308.00516639999995,317.66383595811993,308.21774245999427,0.02176426508854287,F_JAIOPI01 (NCBI: P_Lentisphaerae),,F_JAIOPI01 (NCBI: P_Lentisphaerae)
day7_DO_0_12C_cell_enriched_000000100001,day7-DO-0-12C-cell-enriched_bin_31,1.696446126267483,1.7081098949686349,0.3789,0.011663768701151822,307.8789344,317.66453028501996,309.9957294005578,0.21391364415259703,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000100341,day7-DO-0-12C-cell-enriched_bin_28,1.7006291049012887,1.6989189036519403,0.4549,-0.0017102012493483976,307.9166304,317.66432294182,307.60698063304756,-0.031413468904964756,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
day7_DO_0_12C_cell_enriched_000000100450,,,,,,,,,,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_12C_cell_enriched_000000100582,day7-DO-0-12C-cell-enriched_bin_42,1.697551923413128,1.6972970312686526,0.4269,-0.00025489214447538266,307.90274239999997,317.66439933142,307.856509946537,-0.004683498252863533,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000100655,day7-DO-0-12C-cell-enriched_bin_51,1.7088055080140498,1.711656889748235,0.6271,0.0028513817341850878,308.0020416,317.66385314577997,308.51598621885285,0.05260229867228432,F_JAIOPI01 (NCBI: P_Lentisphaerae),,F_JAIOPI01 (NCBI: P_Lentisphaerae)
day7_DO_0_12C_cell_enriched_000000100683,day7-DO-0-12C-cell-enriched_bin_42,1.6973975069131304,1.696740360444003,0.43479999999999996,-0.0006571464691274009,307.9066608,317.66437777864,307.7874549132578,-0.012080820938832683,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000100943,unbinned,1.7042117967442554,1.706506887743946,0.5492,0.0022950909996906077,307.96340319999996,317.66406567255996,308.3781427507229,0.04227864118882135,,S_Chlorobium phaeovibrioides,S_Chlorobium phaeovibrioides
day7_DO_0_12C_cell_enriched_000000101209,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000101327,,,,,,,,,,,S_Thiomicrorhabdus sp.,S_Thiomicrorhabdus sp.
day7_DO_0_12C_cell_enriched_000000101390,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000101528,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000101631,unbinned,1.7019165040541724,1.7029757247319275,0.4597,0.0010592206777551016,307.9190112,317.66430984646,308.11065055654893,0.019446279037001402,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000101730,day7-DO-0-12C-cell-enriched_bin_14,1.6978268404352657,1.6985611506640388,0.4199,0.0007343102287731273,307.8992704,317.66441842882,308.0324368562615,0.013485373315995709,G_UBA6244 (NCBI: O_Bacteroidales),,G_UBA6244 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000101865,day7-DO-0-12C-cell-enriched_bin_51,1.7074791660927333,1.7089799118296838,0.6437,0.0015007457369504706,308.01027519999997,317.66380785765995,308.2809930609394,0.027731770764701753,F_JAIOPI01 (NCBI: P_Lentisphaerae),,F_JAIOPI01 (NCBI: P_Lentisphaerae)
day7_DO_0_12C_cell_enriched_000000101945,day7-DO-0-12C-cell-enriched_bin_42,1.697649937298272,1.697044252348314,0.44439999999999996,-0.0006056849499580519,307.9114224,317.66435158792,307.8015662333249,-0.011138746791378554,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000101951,,,,,,,,,,,S_Synechococcus sp. HK01-R,S_Synechococcus sp. HK01-R
day7_DO_0_12C_cell_enriched_000000102023,day7-DO-0-12C-cell-enriched_bin_46,1.6964407682235008,1.707869117195188,0.39380000000000004,0.011428348971687319,307.88632479999995,317.66448963484,309.96045107032614,0.20976102667451216,G_CAITKP01 (NCBI: F_Helicobacteraceae),,G_CAITKP01 (NCBI: F_Helicobacteraceae)
day7_DO_0_12C_cell_enriched_000000102077,unbinned,1.7075743292233367,1.7096059331756392,0.6376,0.0020316039523025076,308.00724959999997,317.66382449967995,308.37370436270993,0.03752703212281492,,NR_unclassified Synechococcus,NR_Synechococcus
day7_DO_0_12C_cell_enriched_000000102091,day7-DO-0-12C-cell-enriched_bin_31,1.6960024921741703,1.7075428942775637,0.3728,0.011540402103393355,307.8759088,317.66454692703996,309.97084191589704,0.21163858556202741,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000102613,day7-DO-0-12C-cell-enriched_bin_46,1.696414067764315,1.7078847971786806,0.3889,0.011470729414365666,307.8838944,317.66450300302,309.9657286118312,0.21048794268573262,G_CAITKP01 (NCBI: F_Helicobacteraceae),,G_CAITKP01 (NCBI: F_Helicobacteraceae)
day7_DO_0_12C_cell_enriched_000000102735,day7-DO-0-12C-cell-enriched_bin_42,1.6973481763991491,1.696845044718431,0.42200000000000004,-0.0005031316807182495,307.900312,317.6644126996,307.8090435121174,-0.009243481310094642,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000102858,day7-DO-0-12C-cell-enriched_bin_42,1.6983783167307294,1.697623138098928,0.4338,-0.000755178631801412,307.9061648,317.66438050684,307.76925528227576,-0.013874271490867075,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000102873,day7-DO-0-12C-cell-enriched_bin_3,1.7014735544088064,1.7019204694356795,0.4728,0.000446915026873107,307.9255088,317.66427410704,308.0063895969326,0.00821274774622693,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),,S_M55B182 sp021736525 (NCBI: C_Spirochaetia)
day7_DO_0_12C_cell_enriched_000000102930,day7-DO-0-12C-cell-enriched_bin_42,1.6972224015628636,1.6965773535759616,0.42619999999999997,-0.0006450479869020143,307.9023952,317.66440124116,307.785373517984,-0.011854253928994096,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000103059,day7-DO-0-12C-cell-enriched_bin_9,1.6953292571814687,1.692677132361909,0.3759,-0.002652124819559676,307.8774464,317.66453846961997,307.3958116889129,-0.04866436566142876,F_JAAYUY01 (NCBI: P_Bacteroidetes),,F_JAAYUY01 (NCBI: P_Bacteroidetes)
day7_DO_0_12C_cell_enriched_000000103104,day7-DO-0-12C-cell-enriched_bin_42,1.6968325306141991,1.6962215612668108,0.4105,-0.0006109693473883571,307.89460799999995,317.6644440739,307.78374604732034,-0.011221275080537744,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales),,S_UBA6244 sp002440885 (NCBI: O_Bacteroidales)
day7_DO_0_12C_cell_enriched_000000103171,,,,,,,,,,,S_Cutibacterium acnes,S_Cutibacterium acnes
day7_DO_0_12C_cell_enriched_000000103307,day7-DO-0-12C-cell-enriched_bin_3,1.7032204592527727,1.7046809867014154,0.5107,0.0014605274486427788,307.94430719999997,317.66417070826,308.208372319037,0.026865679756806704,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),,S_M55B182 sp021736525 (NCBI: C_Spirochaetia)
day7_DO_0_12C_cell_enriched_000000103475,day7-DO-0-12C-cell-enriched_bin_3,1.7039586384088852,1.7024119929017463,0.518,-0.0015466455071388996,307.947928,317.6641507924,307.66841048793253,-0.028448444126743636,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),,S_M55B182 sp021736525 (NCBI: C_Spirochaetia)
day7_DO_0_12C_cell_enriched_000000103670,day7-DO-0-12C-cell-enriched_bin_31,1.6963042969239754,1.7079989950322396,0.38630000000000003,0.011694698108264179,307.88260479999997,317.66451009634,310.0052157740164,0.2145823085403309,G_Thiomicrorhabdus,,G_Thiomicrorhabdus
day7_DO_0_12C_cell_enriched_000000103766,day7-DO-0-12C-cell-enriched_bin_28,1.701899797163977,1.7020836187730626,0.5033,0.00018382160908547718,307.9406368,317.66419089694,307.9738973617873,0.003382606721865854,G_NaphS2 (NCBI: C_Deltaproteobacteria),,G_NaphS2 (NCBI: C_Deltaproteobacteria)
